guid,retrofit_key,retrofit_value
3319d8d2-3e3e-440d-8c63-f91d10fda5ba,Wood or Metal Deck Diaphragms Retrofitted,
019150d0-c1c3-4c4c-898e-6b7e0f3408e4,Wood or Metal Deck Diaphragms Retrofitted,
64f45c5c-5060-439a-bdf7-374781c5a8a5,Wood or Metal Deck Diaphragms Retrofitted,
0c1f1e67-24af-4acc-84ac-e382880bced9,Wood or Metal Deck Diaphragms Retrofitted,
a967b6fe-986b-480e-bbfd-1e957c0a5064,Wood or Metal Deck Diaphragms Retrofitted,
51c37729-20c8-4773-97fd-03acc29dd370,Wood or Metal Deck Diaphragms Retrofitted,
1d13feb5-70f7-4c9f-b2ce-f29c97e76588,Wood or Metal Deck Diaphragms Retrofitted,
a912ec2a-0663-4668-a8b9-2a96b2f5f7a3,Wood or Metal Deck Diaphragms Retrofitted,
e892aa06-4671-4aa7-b8e0-7bf33c2cb2b2,Wood or Metal Deck Diaphragms Retrofitted,
71759050-15dd-4833-b492-8b59f3cc65ca,Wood or Metal Deck Diaphragms Retrofitted,
7c8e3ec1-6974-46fb-b620-237501e4d4d7,Wood or Metal Deck Diaphragms Retrofitted,
4334e47f-8d33-4f8a-90c4-a6bd61977e0b,Wood or Metal Deck Diaphragms Retrofitted,
dacdbc82-6342-45ea-a962-ffa2e806d845,Wood or Metal Deck Diaphragms Retrofitted,
1af9ee82-8562-4274-932f-06da823209d0,Wood or Metal Deck Diaphragms Retrofitted,
4cb5c64c-ddef-4f13-a9ca-f74e422c3e23,Wood or Metal Deck Diaphragms Retrofitted,
11f17699-64d5-4398-8caf-3781e86c198a,Wood or Metal Deck Diaphragms Retrofitted,
e1d8cec5-204c-4d01-a34c-518fa4ca76f2,Wood or Metal Deck Diaphragms Retrofitted,
8a89b720-517b-4061-976c-ad33cce1f1cb,Wood or Metal Deck Diaphragms Retrofitted,
37e5db40-9284-446c-91fa-b07e8935b42a,Wood or Metal Deck Diaphragms Retrofitted,
89a907db-043f-4553-b3a4-5ba329806ccb,Wood or Metal Deck Diaphragms Retrofitted,
ae029039-1a6b-452e-baff-36900336eb2c,Wood or Metal Deck Diaphragms Retrofitted,
7917c6f1-89a3-46aa-bfa9-b020eea400e7,Wood or Metal Deck Diaphragms Retrofitted,
d53a166d-f573-4636-8c80-b4ad1cd34dde,Wood or Metal Deck Diaphragms Retrofitted,
7eb190a2-0715-4891-88a9-000f68ad7a71,Wood or Metal Deck Diaphragms Retrofitted,
4ee85b5f-5877-4cb7-b34d-d5f723f27118,Wood or Metal Deck Diaphragms Retrofitted,
d729bc23-f187-464f-a928-ba1cbfd74953,Wood or Metal Deck Diaphragms Retrofitted,
1856f3c9-e6ad-4b39-a53c-f578bde4abc0,Wood or Metal Deck Diaphragms Retrofitted,
8f6756cb-80f4-4f54-822a-ef5634fed3ee,Wood or Metal Deck Diaphragms Retrofitted,
1e659f69-bc8e-4a68-b652-06bb8c379ab1,Wood or Metal Deck Diaphragms Retrofitted,
9ea27e04-5e6b-4f1a-aed1-4272687ed60a,Wood or Metal Deck Diaphragms Retrofitted,
8cc13588-832c-4abb-bde0-01f8ebd60aa8,Wood or Metal Deck Diaphragms Retrofitted,
8e42f265-258a-4f8d-921f-c09ec6d4c163,Wood or Metal Deck Diaphragms Retrofitted,
010ba099-8cea-4aaa-b314-4df044419a3b,Wood or Metal Deck Diaphragms Retrofitted,
4d68b2de-ca33-40ea-90ff-2ba7b0141bf6,Wood or Metal Deck Diaphragms Retrofitted,
e3840d63-bd76-4f7c-8d0a-e8febfab9c9f,Wood or Metal Deck Diaphragms Retrofitted,
1a56d9db-dfee-4d4f-ad7b-689a67108d4e,Wood or Metal Deck Diaphragms Retrofitted,
34c46cdb-9194-4185-8c83-8397d0b2a07c,Wood or Metal Deck Diaphragms Retrofitted,
2f127ed2-2552-49d1-a7cd-47fabe38615a,Wood or Metal Deck Diaphragms Retrofitted,
30bff0b7-4933-4716-8b89-1ee0d83d56b7,Wood or Metal Deck Diaphragms Retrofitted,
3ccc4f1b-60d5-433f-931e-35658b5d4476,Wood or Metal Deck Diaphragms Retrofitted,
86edf839-baaf-4f36-a3b7-0a6bbe6fa4d1,Wood or Metal Deck Diaphragms Retrofitted,
fd71fa72-f202-4a80-b034-39ef8608443f,Wood or Metal Deck Diaphragms Retrofitted,
a30a72e7-103a-45ac-952d-281dd9797a11,Wood or Metal Deck Diaphragms Retrofitted,
c2368dbd-50ec-4d78-9f1e-5ed3fb869675,Wood or Metal Deck Diaphragms Retrofitted,
74d30c6f-6ff9-43b7-be51-c996200ddbde,Wood or Metal Deck Diaphragms Retrofitted,
55bd1b4c-318c-40b2-99ac-7cd5d3d360aa,Wood or Metal Deck Diaphragms Retrofitted,
d0c17a10-0933-4ecc-94d0-2cff45450fb8,Wood or Metal Deck Diaphragms Retrofitted,
eb5f2b93-3a07-47b4-adc6-946270f2b609,Wood or Metal Deck Diaphragms Retrofitted,
84c9c887-62bc-4c04-b4d4-a78757a13a58,Wood or Metal Deck Diaphragms Retrofitted,
f4eab2a4-c0d0-4449-b85e-6a1afcd6aa5b,Wood or Metal Deck Diaphragms Retrofitted,
8162bfd0-5ca8-4f78-a356-d3a9b9b14920,Wood or Metal Deck Diaphragms Retrofitted,
0e5400a9-4282-4e38-b46b-0e2524177b24,Wood or Metal Deck Diaphragms Retrofitted,
2198f3ab-cf55-4849-8c15-24ec9a42f94c,Wood or Metal Deck Diaphragms Retrofitted,
3a5d3f1c-edc3-4c3d-8551-4c8d25acda39,Wood or Metal Deck Diaphragms Retrofitted,
ee6abd67-9ec0-4e63-b12b-62d80747ec32,Wood or Metal Deck Diaphragms Retrofitted,
59c76599-be1d-44f7-943d-ba29ef3e05b1,Wood or Metal Deck Diaphragms Retrofitted,
744e6672-a086-481a-a1fc-e052eeaa02f8,Wood or Metal Deck Diaphragms Retrofitted,
dfda169b-3225-43ce-b535-b5654ca88e08,Wood or Metal Deck Diaphragms Retrofitted,
c693ae03-28e4-4433-9ea0-807759076963,Wood or Metal Deck Diaphragms Retrofitted,
2652bcef-c74e-436d-a146-d03f51969d0f,Wood or Metal Deck Diaphragms Retrofitted,
975a37b2-a946-4290-9e1d-04ec3dd7a0c8,Wood or Metal Deck Diaphragms Retrofitted,
2877f08b-e21f-4d54-8c68-a54831052f86,Wood or Metal Deck Diaphragms Retrofitted,
d0df1f57-ff55-424e-98a8-a0d7ab0c8687,Wood or Metal Deck Diaphragms Retrofitted,
dbf89267-276f-40af-855b-2e95ad2f4149,Wood or Metal Deck Diaphragms Retrofitted,
2961f36a-114f-41ae-9b3a-cab35b6f8582,Wood or Metal Deck Diaphragms Retrofitted,
0b90e848-23eb-4c61-a7f3-d9b9dec124b1,Wood or Metal Deck Diaphragms Retrofitted,
aabec339-04cf-4ce9-b1f0-862135495f2f,Wood or Metal Deck Diaphragms Retrofitted,
c31ffa3b-4b89-49b7-a0a8-09b699c432a2,Wood or Metal Deck Diaphragms Retrofitted,
16bd0138-f1c0-4ce5-b493-e745abdda368,Wood or Metal Deck Diaphragms Retrofitted,
8aecaf16-b0b8-46e4-b2da-f647cb6ad760,Wood or Metal Deck Diaphragms Retrofitted,
69cbf11d-43b7-40e1-9c17-4ed90817e683,Wood or Metal Deck Diaphragms Retrofitted,
a9242532-3142-467a-a647-d0656b87f7c7,Wood or Metal Deck Diaphragms Retrofitted,
ecf8d6b4-3406-43cf-bc19-8af7f7fa8150,Wood or Metal Deck Diaphragms Retrofitted,
1a8a61d0-e2e8-4ee9-8bae-2e5dd1fc957c,Wood or Metal Deck Diaphragms Retrofitted,
2abcdb3c-9638-459e-82c5-03571bec889a,Wood or Metal Deck Diaphragms Retrofitted,
de4675be-c51d-4ff2-829c-f84ec0ec65cf,Wood or Metal Deck Diaphragms Retrofitted,
562cee98-824d-4a5d-89ce-58927deda7e5,Wood or Metal Deck Diaphragms Retrofitted,
21aceeac-42d3-47d8-b4d7-a73205ada6c4,Wood or Metal Deck Diaphragms Retrofitted,
f06a5e48-7ef0-4549-8d68-af6766098db5,Wood or Metal Deck Diaphragms Retrofitted,
45af1042-e172-4df9-aea0-9f2528a6ddad,Wood or Metal Deck Diaphragms Retrofitted,
c82a0840-7b61-4955-bac1-47609bcd3fa1,Wood or Metal Deck Diaphragms Retrofitted,
71db316f-26e1-4a6c-ac57-513e46116f55,Wood or Metal Deck Diaphragms Retrofitted,
e1a680ed-7390-4fd6-8b87-1e0309d5e5e3,Wood or Metal Deck Diaphragms Retrofitted,
60609b4f-3235-4579-bd8a-2e54614092dc,Wood or Metal Deck Diaphragms Retrofitted,
9e5be76d-001b-4461-b64f-9e6ba52e7278,Wood or Metal Deck Diaphragms Retrofitted,
0cde3163-8dcb-407b-bfb7-ac959d28928e,Wood or Metal Deck Diaphragms Retrofitted,
3ba33e15-c70e-4bf3-81fa-cf2646b2e9bc,Wood or Metal Deck Diaphragms Retrofitted,
8e1b277c-0a3f-403d-a4ab-862042a2beb8,Wood or Metal Deck Diaphragms Retrofitted,
58967f2c-ae96-4835-a317-5c652f2f318f,Wood or Metal Deck Diaphragms Retrofitted,
c4870eec-d503-4abf-8967-f85a234cfc15,Wood or Metal Deck Diaphragms Retrofitted,
b444778b-c322-47c2-b918-597372c2276c,Wood or Metal Deck Diaphragms Retrofitted,
76dde50a-3dea-40c1-b05f-f25593a96dc3,Wood or Metal Deck Diaphragms Retrofitted,
519f9f3c-edf2-4a43-9fe2-f11902185efe,Wood or Metal Deck Diaphragms Retrofitted,
9dcc4c28-0cee-4e6e-b52b-697c9e9d9e20,Wood or Metal Deck Diaphragms Retrofitted,
c87bce47-368f-42ae-b21b-6a9327c5256e,Wood or Metal Deck Diaphragms Retrofitted,
3fcfe418-bafb-474b-a739-56fe8fcbca05,Wood or Metal Deck Diaphragms Retrofitted,
247613f4-95b5-4cf4-9b4a-469d962caaf2,Wood or Metal Deck Diaphragms Retrofitted,
bc78542c-54d3-4d33-9aba-e1f483edc99c,Wood or Metal Deck Diaphragms Retrofitted,
f07f4801-55b5-4b86-bbe8-0a73850ae7d3,Wood or Metal Deck Diaphragms Retrofitted,
aa926d0b-afe3-43fe-8a4b-74020c1cb8cc,Wood or Metal Deck Diaphragms Retrofitted,
f4eada02-d5e7-46ab-adfd-1b2e7f085de7,Wood or Metal Deck Diaphragms Retrofitted,
3f6fe8da-5ba3-4d30-abd3-e56df304561f,Wood or Metal Deck Diaphragms Retrofitted,
191ced57-9ddc-4088-964f-403502a571b9,Wood or Metal Deck Diaphragms Retrofitted,
3bf82557-7665-42aa-a278-1b9a5b25ec02,Wood or Metal Deck Diaphragms Retrofitted,
a0af02f1-fd71-41b8-bbb1-7535d9931da3,Wood or Metal Deck Diaphragms Retrofitted,
09ae112b-6f8f-468e-8648-6273b1fddca9,Wood or Metal Deck Diaphragms Retrofitted,
46f33a2a-f12a-40eb-ba8f-d2b41fd11dd4,Wood or Metal Deck Diaphragms Retrofitted,
9250d855-a541-450e-b90a-d6d235532f8d,Wood or Metal Deck Diaphragms Retrofitted,
6fa55f7e-3f86-4e70-873e-fbb32323cd91,Wood or Metal Deck Diaphragms Retrofitted,
9bec8eb6-8ba0-419d-9dfd-fda3fddbd25b,Wood or Metal Deck Diaphragms Retrofitted,
daa4e4f9-3df2-44a0-908a-839a48b3ba39,Wood or Metal Deck Diaphragms Retrofitted,
aedf4757-c319-4787-8676-b2a8b50ec0c6,Wood or Metal Deck Diaphragms Retrofitted,
1688ecb5-b5e4-4894-b9a3-b10e9b650c18,Wood or Metal Deck Diaphragms Retrofitted,
1360c487-ed42-4690-8eb9-c90fe117ddc8,Wood or Metal Deck Diaphragms Retrofitted,
bb6d2922-09a8-4c8f-a803-4db2744857db,Wood or Metal Deck Diaphragms Retrofitted,
349c1319-46ac-4467-9710-295fe03d728f,Wood or Metal Deck Diaphragms Retrofitted,
5cd2ebc0-a56d-4d4c-8dd1-92ee199d6b48,Wood or Metal Deck Diaphragms Retrofitted,
b0931416-1129-437d-8249-fc5f609a80a1,Wood or Metal Deck Diaphragms Retrofitted,
4df58c32-ee4e-4643-b428-857f087b0c21,Wood or Metal Deck Diaphragms Retrofitted,
34992f1c-b3c7-43ff-8996-724baf7bfa73,Wood or Metal Deck Diaphragms Retrofitted,
bbf0cc71-e561-42df-89c4-44472cce00e5,Wood or Metal Deck Diaphragms Retrofitted,
afc22db6-bacd-4687-9763-c10b8c6f02ec,Wood or Metal Deck Diaphragms Retrofitted,
96102efe-9c81-4e61-bf36-8207d40fe2f7,Wood or Metal Deck Diaphragms Retrofitted,
29159d74-00bd-45de-8953-38f90a2622bd,Wood or Metal Deck Diaphragms Retrofitted,
8670b54b-e4a7-44cc-8410-e1974baf75ae,Wood or Metal Deck Diaphragms Retrofitted,
cf4d3206-2cf5-4fe6-a969-c26ea85465ce,Wood or Metal Deck Diaphragms Retrofitted,
8e04ba9d-1b71-4c9d-98bc-87bcf9d1870a,Wood or Metal Deck Diaphragms Retrofitted,
87d3e4ab-f75f-4256-810e-92dcf93e7713,Wood or Metal Deck Diaphragms Retrofitted,
3aac3797-ba46-463d-9804-6ea04e4bb01a,Wood or Metal Deck Diaphragms Retrofitted,
2b99bdbe-6681-442a-b473-4528420ec9ec,Wood or Metal Deck Diaphragms Retrofitted,
db5033d9-4175-40cd-84be-9d5c2d931db7,Wood or Metal Deck Diaphragms Retrofitted,
dd84639d-2595-4a6b-9b2a-51db21f017b1,Wood or Metal Deck Diaphragms Retrofitted,
1298e711-c5e0-4937-9687-bb521a4b1f0f,Wood or Metal Deck Diaphragms Retrofitted,
753b8f17-2a95-4eaa-a1fe-e019715404d9,Wood or Metal Deck Diaphragms Retrofitted,
bd3b57e1-3aa4-45a4-9363-7aa22f4c872f,Wood or Metal Deck Diaphragms Retrofitted,
ecf5c2c9-3392-455f-8387-3600bb46e113,Wood or Metal Deck Diaphragms Retrofitted,
25444e9b-efa8-457f-9c5a-b7eff01bb6ac,Wood or Metal Deck Diaphragms Retrofitted,
a145e90f-ae55-4ea6-bcda-d3703bf78d6e,Wood or Metal Deck Diaphragms Retrofitted,
54229662-6cb9-42f4-bbb6-1ddbb7f86c56,Wood or Metal Deck Diaphragms Retrofitted,
ea455e5c-f209-4437-916b-1a825e247758,Wood or Metal Deck Diaphragms Retrofitted,
965b65a1-e9e5-4d9a-8ce4-c828dc28814b,Wood or Metal Deck Diaphragms Retrofitted,
32558cfc-8fe4-4b05-949f-33c2c4855773,Wood or Metal Deck Diaphragms Retrofitted,
b187a00c-4666-4fac-8be5-ff0bbdad130f,Wood or Metal Deck Diaphragms Retrofitted,
a24bde35-5b13-4011-9745-1ccbd9645bbe,Wood or Metal Deck Diaphragms Retrofitted,
87ebb74c-8a48-454f-97a2-48f010e4d17b,Wood or Metal Deck Diaphragms Retrofitted,
7edd7121-568c-402d-b046-c382bd08478c,Wood or Metal Deck Diaphragms Retrofitted,
43a1c7bc-8718-43bb-93fd-ebaef197901f,Wood or Metal Deck Diaphragms Retrofitted,
3eb77046-d112-4343-9f6b-014562fb48ff,Wood or Metal Deck Diaphragms Retrofitted,
1265f3d1-274a-436d-9df5-e9a1be863c7c,Wood or Metal Deck Diaphragms Retrofitted,
1c1fc883-e1f4-4088-b2cf-e729ae2ecac0,Wood or Metal Deck Diaphragms Retrofitted,
8cf88b61-a658-4cc6-84e0-9e5d62cc81dc,Wood or Metal Deck Diaphragms Retrofitted,
0972d250-5568-44cb-92d3-9693d442a9fc,Wood or Metal Deck Diaphragms Retrofitted,
5740e36f-9bd1-4b41-ae47-7b7d4b23ca2f,Wood or Metal Deck Diaphragms Retrofitted,
5d48f35a-f61c-4980-bee9-f3457ac47cb5,Wood or Metal Deck Diaphragms Retrofitted,
8ebdf74e-9526-4ef0-b9a0-a9a8cdfb11f6,Wood or Metal Deck Diaphragms Retrofitted,
9d1a7f76-3810-4ddb-a443-7cd4793ca0e0,Wood or Metal Deck Diaphragms Retrofitted,
323e0a38-a2c4-4dd8-84cd-158c9ee4ce57,Wood or Metal Deck Diaphragms Retrofitted,
7cb7123a-4104-4433-8557-f9fc4acd454d,Wood or Metal Deck Diaphragms Retrofitted,
0985b2aa-db43-4f02-9653-c0f1209b7620,Wood or Metal Deck Diaphragms Retrofitted,
c3715fb6-0afa-4c99-b19d-e61fa58eb34a,Wood or Metal Deck Diaphragms Retrofitted,
56ff39a2-9cee-4d3b-800b-6240406a0f88,Wood or Metal Deck Diaphragms Retrofitted,
bd9541bc-3808-4867-abd1-63ab2023c6a3,Wood or Metal Deck Diaphragms Retrofitted,
f728f5ee-537a-476a-8d7b-e1db68be0bf1,Wood or Metal Deck Diaphragms Retrofitted,
a09aa6d7-e33d-4dc0-868d-d40a068708e6,Wood or Metal Deck Diaphragms Retrofitted,
7caa2341-1493-4f40-8fe9-ab97c69256de,Wood or Metal Deck Diaphragms Retrofitted,
46b2a58c-26f1-4117-a9a7-8d269c2056df,Wood or Metal Deck Diaphragms Retrofitted,
2c2021c8-e935-46af-a848-5a6254b35a40,Wood or Metal Deck Diaphragms Retrofitted,
be5e8304-67f3-4f1e-9307-0aa65f068b06,Wood or Metal Deck Diaphragms Retrofitted,
63ff0bae-83d1-488f-aaf0-ac7df121f1e4,Wood or Metal Deck Diaphragms Retrofitted,
a94dbd23-a3bf-43dd-a865-5a27884a1b13,Wood or Metal Deck Diaphragms Retrofitted,
75b5c126-de24-4c77-af38-c9f3ce30da66,Wood or Metal Deck Diaphragms Retrofitted,
371d00e9-3b1f-4452-a74d-2b742a87f243,Wood or Metal Deck Diaphragms Retrofitted,
96a15bf3-5e3b-40d9-b273-7532e91b07b4,Wood or Metal Deck Diaphragms Retrofitted,
39a6e506-6d79-4220-b83d-f7be0b75eaa3,Wood or Metal Deck Diaphragms Retrofitted,
026a42c4-fed6-4ac0-a044-557cb4f893a8,Wood or Metal Deck Diaphragms Retrofitted,
62e59812-5c98-4d98-97d1-eb7355c7c6a8,Wood or Metal Deck Diaphragms Retrofitted,
1f18401c-54f6-4833-ab3c-68156661728d,Wood or Metal Deck Diaphragms Retrofitted,
6de37571-3c64-480b-9baf-0b67e36378a4,Wood or Metal Deck Diaphragms Retrofitted,
35df6469-132e-4596-8954-0c7ebda0159a,Wood or Metal Deck Diaphragms Retrofitted,
defbc29e-6721-4a87-ab81-5d16c08dc34e,Wood or Metal Deck Diaphragms Retrofitted,
4801d9f2-591b-4b25-ad7e-d5f340db9cab,Wood or Metal Deck Diaphragms Retrofitted,
efe294c5-5e79-4c42-a8b2-6ed47f654d36,Wood or Metal Deck Diaphragms Retrofitted,
f09a05ef-ec91-42ca-811e-46edb1219622,Wood or Metal Deck Diaphragms Retrofitted,
a039635e-0135-4974-b5a0-80e096ebbd4a,Wood or Metal Deck Diaphragms Retrofitted,
e430663a-971e-45be-b2d7-e9befd031f68,Wood or Metal Deck Diaphragms Retrofitted,
b5d75911-0f10-444e-888c-d18c051880e3,Wood or Metal Deck Diaphragms Retrofitted,
794afcfc-74dd-4cd6-8ac5-b0863be6203f,Wood or Metal Deck Diaphragms Retrofitted,
4c095565-9b22-4f7f-8b74-70309f5b4f9f,Wood or Metal Deck Diaphragms Retrofitted,
f6d52002-df60-46ac-aee2-d1eebf2ade8b,Wood or Metal Deck Diaphragms Retrofitted,
50e1185f-ee52-4d2f-8233-4362de4f244b,Wood or Metal Deck Diaphragms Retrofitted,
6d0526c3-3a8a-42fc-a122-38d73b73f0bd,Wood or Metal Deck Diaphragms Retrofitted,
d20226b2-c033-4f86-b014-38001af086f8,Wood or Metal Deck Diaphragms Retrofitted,
da5e601d-700e-440d-a850-f73a10405452,Wood or Metal Deck Diaphragms Retrofitted,
f9478ce7-4f45-4b19-8c38-7903e5937aef,Wood or Metal Deck Diaphragms Retrofitted,
8ec4b211-c9d3-42a0-a42e-72999048b777,Wood or Metal Deck Diaphragms Retrofitted,
04820a51-6b63-4828-9e45-19dd2274696b,Wood or Metal Deck Diaphragms Retrofitted,
e82933f6-0693-4fcc-a912-5aacf76be518,Wood or Metal Deck Diaphragms Retrofitted,
b04406d7-1ba7-4ef5-bc45-4a3a6f77738c,Wood or Metal Deck Diaphragms Retrofitted,
3f5dba4c-bdb8-4544-93bb-bf66498ab18c,Wood or Metal Deck Diaphragms Retrofitted,
c2615969-82f8-49a2-8179-fb29cbaa4111,Wood or Metal Deck Diaphragms Retrofitted,
efe73cdc-11a2-4dfd-b300-e4cba50aee88,Wood or Metal Deck Diaphragms Retrofitted,
297ae0fb-31e8-4002-98ed-897da21888f6,Wood or Metal Deck Diaphragms Retrofitted,
319ff2c1-b58d-40e8-b941-2f8382327be7,Wood or Metal Deck Diaphragms Retrofitted,
52c81b3f-3cf6-4db0-aeeb-9441b0bd7096,Wood or Metal Deck Diaphragms Retrofitted,
c8b2e8d1-6127-4724-b8b9-9d4e35fd2e74,Wood or Metal Deck Diaphragms Retrofitted,
c16c398c-2e0c-48b9-a4d7-751bf40e390e,Wood or Metal Deck Diaphragms Retrofitted,
19a75b62-b2d6-4316-9676-105262ec308e,Wood or Metal Deck Diaphragms Retrofitted,
43473164-64e3-424b-ab84-5171af5a45ca,Wood or Metal Deck Diaphragms Retrofitted,
02e5289a-4425-40a2-927a-6b321972d6aa,Wood or Metal Deck Diaphragms Retrofitted,
c7bf5f93-cb46-4fdd-b989-9b4dcbca3656,Wood or Metal Deck Diaphragms Retrofitted,
9de832c0-e6b6-414a-9c3f-4b356326d737,Wood or Metal Deck Diaphragms Retrofitted,
c591a1b0-9f0b-4fe1-bc68-af11788a0701,Wood or Metal Deck Diaphragms Retrofitted,
eaa246c1-1f79-4f0a-8342-7a2123ebeb09,Wood or Metal Deck Diaphragms Retrofitted,
b1f04bc8-3074-4721-9b46-c42b09fd1e95,Wood or Metal Deck Diaphragms Retrofitted,
9f28c18f-7ad6-4ab1-92db-141f85004bd0,Wood or Metal Deck Diaphragms Retrofitted,
4cb18ea1-800b-4989-b819-d67b2954f3f3,Wood or Metal Deck Diaphragms Retrofitted,
5f508ebe-52b6-4fb9-a44d-727cd5be88a7,Wood or Metal Deck Diaphragms Retrofitted,
9ce81a8f-d980-455a-a4d4-82a993e961bd,Wood or Metal Deck Diaphragms Retrofitted,
ad89f40e-631b-47be-abab-f9f82b334401,Wood or Metal Deck Diaphragms Retrofitted,
1c31ac40-5405-4b9b-9618-f557d5a514c0,Wood or Metal Deck Diaphragms Retrofitted,
ad87cbd3-c1d8-4e7b-b465-61005a59ecd2,Wood or Metal Deck Diaphragms Retrofitted,
4fa6e55a-ab71-42de-882c-5d0ff1ecd550,Wood or Metal Deck Diaphragms Retrofitted,
39ddc0f9-b60d-40ee-8140-05acecaadc23,Wood or Metal Deck Diaphragms Retrofitted,
6f51ca10-521d-4eeb-9bb9-9f322c62b864,Wood or Metal Deck Diaphragms Retrofitted,
3c05d1b5-1b83-4bee-803c-7768b179d4cf,Wood or Metal Deck Diaphragms Retrofitted,
efdab79b-76dd-4591-a585-1fcc62f953e2,Wood or Metal Deck Diaphragms Retrofitted,
01ed1364-cd66-4202-b7fb-261e8bdfa89f,Wood or Metal Deck Diaphragms Retrofitted,
9a657243-9d73-4af5-834f-cb373aaadb22,Wood or Metal Deck Diaphragms Retrofitted,
e59c39de-8b0e-430f-a553-0f3e7976b6ae,Wood or Metal Deck Diaphragms Retrofitted,
ea82f46d-1ae8-4c7d-a445-a4d9def4d4bd,Wood or Metal Deck Diaphragms Retrofitted,
b46cff43-d793-4d24-b855-96da6030e3bf,Wood or Metal Deck Diaphragms Retrofitted,
c4356d01-808c-4b03-8a31-30c1a6bf1a10,Wood or Metal Deck Diaphragms Retrofitted,
8cc93c7e-260b-430c-8b7b-bb47c90b39f3,Wood or Metal Deck Diaphragms Retrofitted,
5d3bbc74-d787-4188-847c-b15efd697dc2,Wood or Metal Deck Diaphragms Retrofitted,
a7435c0b-8023-4784-b8c7-143438d11791,Wood or Metal Deck Diaphragms Retrofitted,
9da58b8c-b87b-4299-8940-24a1bafd6b18,Wood or Metal Deck Diaphragms Retrofitted,
234695f5-ca56-4bea-9964-905dd90c60dd,Wood or Metal Deck Diaphragms Retrofitted,
a02259ae-e5c7-4ebc-9e7f-1b4c46faf1d1,Wood or Metal Deck Diaphragms Retrofitted,
702beb06-e7de-4c2b-aff9-83a2cc8f6e97,Wood or Metal Deck Diaphragms Retrofitted,
ab4fd7fa-6854-43c5-a232-f0020f753e39,Wood or Metal Deck Diaphragms Retrofitted,
0a8a3099-142a-424a-ad62-0cd030c0d684,Wood or Metal Deck Diaphragms Retrofitted,
5c47deff-9c55-465f-b6a4-843f470376d4,Wood or Metal Deck Diaphragms Retrofitted,
57c968f8-16c3-429a-897a-84ff7f4d71c3,Wood or Metal Deck Diaphragms Retrofitted,
62d98ea1-9c2b-4409-af60-3e2b76d40e53,Wood or Metal Deck Diaphragms Retrofitted,
c8d949d0-698f-4f0c-aba5-c3533437bccb,Wood or Metal Deck Diaphragms Retrofitted,
e1c73540-a061-4c59-b4c0-2a53f623809e,Wood or Metal Deck Diaphragms Retrofitted,
d2f7a92e-ea60-4419-9631-dfd4c8034773,Wood or Metal Deck Diaphragms Retrofitted,
ad43f51e-d91f-452c-aa39-629fc4ed1973,Wood or Metal Deck Diaphragms Retrofitted,
10499e0b-a39d-4b90-981e-87794642fc7e,Wood or Metal Deck Diaphragms Retrofitted,
4312e41e-80c6-4d7a-a177-bb9112787528,Wood or Metal Deck Diaphragms Retrofitted,
1a8758e9-e84e-488f-a336-edc7ed6fdd3d,Wood or Metal Deck Diaphragms Retrofitted,
54b0d0bd-5be1-467a-97ac-9629e7e4a99b,Wood or Metal Deck Diaphragms Retrofitted,
cf761033-d773-423a-947e-446df8da4512,Wood or Metal Deck Diaphragms Retrofitted,
4805a82d-7806-448c-addf-288924a52955,Wood or Metal Deck Diaphragms Retrofitted,
d687d90a-8f2d-4b82-8827-39d2d3206561,Wood or Metal Deck Diaphragms Retrofitted,
70b00ef6-2691-45ca-8bd9-1f86286802bc,Wood or Metal Deck Diaphragms Retrofitted,
c65e8fba-d0ce-46f2-a96b-efeb8c36413e,Wood or Metal Deck Diaphragms Retrofitted,
cb4cdabf-7863-4ab3-bdc4-6a0545acfc12,Wood or Metal Deck Diaphragms Retrofitted,
dbcb3dbf-3484-4d54-a951-20c2cd083bec,Wood or Metal Deck Diaphragms Retrofitted,
7e53d872-11bd-4857-a569-02f3bb5d3879,Wood or Metal Deck Diaphragms Retrofitted,
492b8b0d-f8cc-4768-a7ef-2e394cb1ddd8,Wood or Metal Deck Diaphragms Retrofitted,
7ad95644-ed6f-4205-bb98-9f2699b1f68d,Wood or Metal Deck Diaphragms Retrofitted,
4fe81d87-659d-448a-9286-13d7be8b07de,Wood or Metal Deck Diaphragms Retrofitted,
a6faa7e0-e987-4f42-8f3f-a7c8d7ceaf92,Wood or Metal Deck Diaphragms Retrofitted,
ef737b03-409b-4719-aa7e-50106057452e,Wood or Metal Deck Diaphragms Retrofitted,
8caf6ce8-d0eb-4ba8-a675-67e9b29e5249,Wood or Metal Deck Diaphragms Retrofitted,
477b9152-7952-4bd2-b4bf-36c31e3f3e96,Wood or Metal Deck Diaphragms Retrofitted,
6dc950f0-f635-4357-b80b-542d1d1fde20,Wood or Metal Deck Diaphragms Retrofitted,
cf3b8be4-ae19-405b-ba77-9be0e39f4fe8,Wood or Metal Deck Diaphragms Retrofitted,
edf8393a-dbd6-4508-92f7-c6330c69532b,Wood or Metal Deck Diaphragms Retrofitted,
e92dd88c-3993-4001-88af-a4fb1e768f29,Wood or Metal Deck Diaphragms Retrofitted,
9d3968bd-9e15-4e97-a4d5-e70de7161901,Wood or Metal Deck Diaphragms Retrofitted,
48e84140-a554-4901-8d4c-694de433f5f9,Wood or Metal Deck Diaphragms Retrofitted,
